Date modified,รหัสสินค้า,ชื่อสินค้า,ชื่อร้านค้า,CommissionRate,CommissionAmount,ลิงก์สินค้า,ลิงก์ข้อเสนอ,PriceDisplay,SoldDisplay,PriceValue,SoldValue,SoldBucket,SoldScore,PriceBucket,PriceScore,CommissionBucket,CommissionScore,MiniBossScore
19/07/2026 12:13,41208544581,Kades เคตเทิลเบลลล์แบบนุ่ม Kettlebell 2kg-8kgวัสดุพีวีซีนุ่ม ยกน้ำหนักเคตเทิลเบล เวทเทรนนิ่งเ,Kades,0.14,24.92,https://shopee.co.th/product/1499522850/41208544581,https://s.shopee.co.th/30mVlekT8z,178,3พัน+,178,3000,1K-4K,4,Low,4,Good,4,4
19/07/2026 12:13,42363180853,🔥ชุดครอบครัว🔥1 ด้าม + รีฟิล10ม้วน （600 แผ่น ）ลูกกลิ้งกำจัดขน เก็บขนและฝุ่น ลูกกลิ้งทำความสะอาด สีชมพู,Fashi0n_land,0.1,3.5,https://shopee.co.th/product/1139533811/42363180853,https://s.shopee.co.th/2qT5ZLl6Ty,35,10พัน+,35,10000,10K-19K,6,Budget,5,Good,4,5.05
19/07/2026 12:13,44462179398,เหมาะสําหรับ ไอโฟน 13 14 15 16 มือโปร สูงสุด กันกระแทกแม่เหล็กส่วนบุคคลเคสโทรศัพท์-สุดน่ารักการ์ตูนแฟชั่นภาพประกอบแมวดริฟท์โน้ต,ERMUCASE.th,0.22,128.26,https://shopee.co.th/product/1480051700/44462179398,https://s.shopee.co.th/2g9fN2ljox,583,14,583,14,<100,1,Medium,3,Excellent,5,2.9
19/07/2026 12:13,22705008395,Rubber Soul รุ่น RBS-8 รองเท้าแตะแบบหนีบรุ่นรองเท้าหน้าฝน ของแท้ 100%,Rubber Soul Official shop,0.17,26.35,https://shopee.co.th/product/56446949/22705008395,https://s.shopee.co.th/3qLclBhISC,155,90พัน+,155,90000,50K+,8,Low,4,Excellent,5,5.95
19/07/2026 12:13,20970872322,Loop Engage 2 Plus - ที่อุดหูลดเสียงรบกวน ความเที่ยงตรงสูง (16 + 9 dB) สําหรับการประชุมทางสังคม การสนทนา การปกครอง และการรบกวน - การออกแบบที่มีสไตล์ - โฟมหรือซิลิโคน กันเสียง ที่อุดหู จุกอุดหู,Loop Earplugs.TH,0.12,184.8,https://shopee.co.th/product/931326566/20970872322,https://s.shopee.co.th/3g2CYshvnB,1.5พัน,821,1500,821,500-999,3,High-End,1,Good,4,2.85
19/07/2026 12:13,20484389489,[แพ็ค2] มาจิคลีน น้ำยาทำความสะอาดห้องครัว สเปรย์ 500มล Magiclean Kitchen cleaner spray 500ml น้ำยาทำความสะอาดห้องครัว,Kao Home & Fabric Care,0.14,20.02,https://shopee.co.th/product/666178603/20484389489,https://s.shopee.co.th/3VimMZiZ8A,143,3พัน+,143,3000,1K-4K,4,Low,4,Good,4,4
19/07/2026 12:13,28458967385,"HOCO X2 Max สายชาร์จเร็ว จ่ายไฟ 3A ยาว 1/2/3 เมตร ถ่ายโอนข้อมูลได้ สำหรับ iOS, Micro, Type-C, PD 20W, TC-TC CarPlay hc1",hoco.audio,0.09,6.3,https://shopee.co.th/product/1218278547/28458967385,https://s.shopee.co.th/3LPMAGjCT9,70,1พัน+,70,1000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:13,19359483260,ถุงมือตาข่ายดิดเพชร ถุงมือแฟชั่น,beautylife55,0.06,3.54,https://shopee.co.th/product/140261893/19359483260,https://s.shopee.co.th/4VbJYPel6O,59,5พัน+,59,5000,5K-9K,5,Budget,5,Normal,2,3.95
19/07/2026 12:13,25464856868,V360 Pro 4G ซิมการ์ดกล้องวงจรปิด 8MP FHD พลังงานแสงอาทิตย์กล้องวงจรปิดไร้สายต้องเชื่อมต่อด้วยซิมการ์ด ไม่รองรับ WIFI,THbentu2024,0.19,119.51,https://shopee.co.th/product/1190138835/25464856868,https://s.shopee.co.th/4LHtM6fORN,629,10พัน+,629,10000,10K-19K,6,Medium,3,Excellent,5,4.9
19/07/2026 12:13,26957063225,ลูกกลิ้งเก็บฝุ่น ความกว้าง24cm ยืดได้ ที่กลิ้งกำจัดฝุ่นแบบยาว กระดาษกาว เก็บขน ทำความสะอาด เส้นผมและฝุ่น ดักฝุ่น,CEARsupermarket,0.09,0.99,https://shopee.co.th/product/1267559768/26957063225,https://s.shopee.co.th/4AyT9ng1mM,11,10พัน+,11,10000,10K-19K,6,Budget,5,Normal,2,4.35
19/07/2026 12:13,44275491226,สายเคเบิลข้อมูล USB 60W สายเคเบิลข้อมูลคริสตัลถักโปร่งใส Type-C สายชาร์จ USB เป็น Type-C ใช้กว้าง,WEKOME Thailand,0.17,7.31,https://shopee.co.th/product/1302227121/44275491226,https://s.shopee.co.th/40f2xUgf7L,43,200,43,200,100-499,2,Budget,5,Excellent,5,3.8
19/07/2026 12:13,26692294658,ผ้าม่านสั้นในครัว พร้อมส่ง ป้องกันฝุ่น มีกาวในตัว ผ้าม่านครึ่งหน้าต่าง สไตล์นอร์ดิก แบบเรียบง่าย ผ้าม่านเคาท์เตอร์ครัว,MingDu OFFCIAL,0.07,5.25,https://shopee.co.th/product/372843928/26692294658,https://s.shopee.co.th/5Ar0LdcDka,75,7พัน+,75,7000,5K-9K,5,Budget,5,Normal,2,3.95
19/07/2026 12:13,21034958369,ชั้นวางเครื่องปรุง ชั้นวางของตั้งโต๊ะ ชั้นวางของในครัว อเนกประสงค์ดีไซต์สวยงาม จัดเก็บเป็นระเบียบ,Mr-Panda,0.07,12.18,https://shopee.co.th/product/295883468/21034958369,https://s.shopee.co.th/50Xa9Kcr5Z,174,10พัน+,174,10000,10K-19K,6,Low,4,Normal,2,4.1
19/07/2026 12:13,56406103899,รีฟิล12ม้วน + ด้าม ลูกกลิ้งกำจัดขน เก็บขนและฝุ่น ลูกกลิ้งกำจัดขนสัตว์เลี้ยง ที่ทำความสะอาดขนแมว,Whale Store,0.09,2.25,https://shopee.co.th/product/1008608919/56406103899,https://s.shopee.co.th/4qE9x1dUQY,25,4พัน+,25,4000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:13,48552038400,240W สายชาร์จ type c TO C ชาร์จเร็วสุดๆ USB TO C สายชาร์จเร็ว สำหรับมือถือและแท็บเล็ต,FaTech,0.12,4.2,https://shopee.co.th/product/1058429749/48552038400,https://s.shopee.co.th/4fujkie7lX,35,7พัน+,35,7000,5K-9K,5,Budget,5,Good,4,4.65
19/07/2026 12:14,44025321037,hoco. E91D Smart Tag อุปกรณ์ติดตามตำแหน่งสัตว์เลี้ยงสวมปอกคอ ใช้งานร่วมกับปลอกคอสัตว์เลี้ยงได้(สนับสนุนเฉพาะ iOS),Hoco. Digital Mall,0.2,51.8,https://shopee.co.th/product/1156137995/44025321037,https://s.shopee.co.th/4VbJYRzoMa,259,1พัน+,259,1000,1K-4K,4,Low,4,Excellent,5,4.35
19/07/2026 12:14,9001582767,ไฟโซล่าเซลล์ UFO ไฟถนนยูเอฟโอ Solar Light ทรงกลม 70000000W LED พลังงานแสงอาทิตย์ IP69 ป้องกันฟ้าผ่า,MarinaMall,0.12,58.56,https://shopee.co.th/product/311417503/9001582767,https://s.shopee.co.th/4LHtM90RhZ,488,60พัน+,488,60000,50K+,8,Medium,3,Good,4,5.35
19/07/2026 12:14,27089613310,【10 ชิ้น】ลูกกลิ้งเก็บฝุ่น 10/19/24cm ม้วนกาวลูกกลิ้งทำความสะอาด ลูกกลิ้งเก็บขน ขจัดขนเหนียวและฝุ่นออกจากเสื้อผ้า,BE Department Store,0.1,2.3,https://shopee.co.th/product/1013987281/27089613310,https://s.shopee.co.th/4AyT9q152Y,23,5พัน+,23,5000,5K-9K,5,Budget,5,Good,4,4.65
19/07/2026 12:14,45651939332,【หัวชาร์จเร็ว+สายชาร์จเร็ว】PD 30W 45W PPS Fast Charger ชุดชาร์จ type-c  to Li สำหรับ iP5-17Pro Max,GenesVilla,0.12,35.88,https://shopee.co.th/product/1421576578/45651939332,https://s.shopee.co.th/40f2xX1iNX,299,2พัน+,299,2000,1K-4K,4,Low,4,Good,4,4
19/07/2026 12:14,8047469860,ผ้าแคนวาสกันน้ำ 11ออนซ์ คอตต้อน100% สีไม่ตก ผ้ากระเป๋า ผ้ารองเท้า ผ้ากันน้ำ,TNC Textiles,0.02,3.1,https://shopee.co.th/product/32578525/8047469860,https://s.shopee.co.th/5Ar0LfxH0m,155,578,155,578,500-999,3,Low,4,Low,1,2.55
19/07/2026 12:14,21077754237,หวดนึ่งข้าวเหนียวจิ๋ว ครบชุด หวดนึ่งข้าวเหนียวแคมปิ้งและใช้ในครัวเรือน,MEENONNOY OK,0.09,10.71,https://shopee.co.th/product/110995305/21077754237,https://s.shopee.co.th/50Xa9MxuLl,119,10พัน+,119,10000,10K-19K,6,Low,4,Normal,2,4.1
19/07/2026 12:14,24216135747,ม้วนกาวลูกกลิ้งทำความสะอาด ลูกกลิ้งเก็บขน เศษฝุ่น เศษผม ด้ามจับปรับความยาวได้ แปรงกำจัดขน ที่รูดทำความสะอาด,WATER*SHOP,0.06,0.3,https://shopee.co.th/product/238389288/24216135747,https://s.shopee.co.th/4qE9x3yXgk,5,80พัน+,5,80000,50K+,8,Budget,5,Normal,2,5.15
19/07/2026 12:14,53206367458,KINKONG 【รับประกัน 1 ปี】สายชาร์จ ชาร์จไว PD 30W /45W จากสายType-C to L Fast Charger สำหรับ i6-14 Pro Max,KINKOG_SHOP,0.17,11.39,https://shopee.co.th/product/1036563878/53206367458,https://s.shopee.co.th/4fujkkzB1j,67,2พัน+,67,2000,1K-4K,4,Budget,5,Excellent,5,4.6
19/07/2026 12:14,41926838455,Yuedpao Sportswear - Ultra Flow Training Shirts 2026 เสื้อออกกำลังกาย เสื้อกีฬา ระบายอากาศได้ดี เสื้อสำหรับวิ่ง (10 สี),Yuedpao - ยืดเปล่า Official Store,0.07,13.3,https://shopee.co.th/product/240723932/41926838455,https://s.shopee.co.th/W5An6F2Tw,190,100พัน+,190,100000,50K+,8,Low,4,Normal,2,4.9
19/07/2026 12:14,7121010096,[โปรเด็ด!! ไม้แขวนเสื้อ] ไม้แขวนเสื้อ ไม้แขวนสแตนเลส เคลือบซีลีโคนกันลื่น 2ขนาด ผู้ใหญ่40cm*20cm เด็ก30cm*18cm CC0,M-Experience,0.02,0.4,https://shopee.co.th/product/105281190/7121010096,https://s.shopee.co.th/LlkanFfov,20,1ล้าน+,20,1000000,50K+,8,Budget,5,Low,1,4.8
19/07/2026 12:14,23054285988,🔥 พร้อมส่ง 🔥ที่ กลิ้ง เก็บขน ลูกกลิ้งทำความสะอาด ลูกกลิ้งเก็บขน ม้วนกาว ขจัดขนเหนียวและฝุ่นออกจากเสื้อผ้า,Daily_shoppp,0.06,0.3,https://shopee.co.th/product/1067767195/23054285988,https://s.shopee.co.th/BSKOUGJ9u,5,200พัน+,5,200000,50K+,8,Budget,5,Normal,2,5.15
19/07/2026 12:14,47256012230,พัดลมมือถือ พัดลมพกพา  ลมแรง5ระดับ ใช้งานได้นาน พัดลมมือถือ พัดลมระบายความร้อนชาร์จไฟผ่าน USB,JY-แสงสว่างและโซล่าเซลล์,0.22,21.78,https://shopee.co.th/product/931925733/47256012230,https://s.shopee.co.th/18uCBGwUt,99,829,99,829,500-999,3,Budget,5,Excellent,5,4.2
19/07/2026 12:14,26561274507,HAPBABY เคตเทิลเบล เคตเทิลเบลล์แบบนุ่ม เคตเทิลเบลล์ Kettlebell 4kg/5kg/6kg/ วัสดุพีวีซีนุ่ม,HAPBABY,0.11,16.5,https://shopee.co.th/product/372564481/26561274507,https://s.shopee.co.th/1BKraKCV88,150,9พัน+,150,9000,5K-9K,5,Low,4,Good,4,4.4
19/07/2026 12:14,24802778415,DUDEE หมอนหนุน หมอนข้างใยสังเคราะห์ นุ่มหนุนสบาย,DUDEE LIVING & OFFICAL SHOP,0.09,5.85,https://shopee.co.th/product/238526691/24802778415,https://s.shopee.co.th/111RO1D8T7,65,90พัน+,65,90000,50K+,8,Budget,5,Normal,2,5.15
19/07/2026 12:14,27279263821,ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งเก็บขน ลูกกลิ้งฝุ่น ลูกกลิ้งขนแมว ความกว้าง24ซม/19ซม ด้ามจับปรับได้  ปรับขนาดได้72-113cm,Fashi0n_land,0.1,2.8,https://shopee.co.th/product/1139533811/27279263821,https://s.shopee.co.th/qi1BiDlo6,28,10พัน+,28,10000,10K-19K,6,Budget,5,Good,4,5.05
19/07/2026 12:14,27531828149,รุ่นใหม่2025 PowerBank 20000mAh พาวเวอร์แบงค์ Fast Charge 66W ชาร์จเร็ว กระทัดรัด สะดวกต่อการพกพา,Super store123,0.06,18.84,https://shopee.co.th/product/413425065/27531828149,https://s.shopee.co.th/gOazPEP95,314,4พัน+,314,4000,1K-4K,4,Medium,3,Normal,2,3.05
19/07/2026 12:14,23517372383,Loop Experience 2 Ear Plugs – ที่อุดหูสำหรับคอนเสิร์ต ดีไซน์ทันสมัย ​​ได้รับการรับรองเรื่องการป้องกันการได้ยิน สำหรับคอนเสิร์ตและเทศกาล งานแสดงสด นักดนตรี กีฬา ดีเจ และสถานบันเทิงยามค่ำคืน – ที่อุดหูลดเสียงรบกวน 17dB (ความเที่ยงตรงสูง),Loop Earplugs.TH,0.12,138,https://shopee.co.th/product/931326566/23517372383,https://s.shopee.co.th/1qaYNY9xmK,1.2พัน,4พัน+,1200,4000,1K-4K,4,Premium,2,Good,4,3.5
19/07/2026 12:14,23264285670,BLACKBERRY RAM DDR3(1600) 8GB  16 CHIP - A0051699,Advice Official Shop,0.03,26.1,https://shopee.co.th/product/62824618/23264285670,https://s.shopee.co.th/1gH8BFAb7J,870,563,870,563,500-999,3,Premium,2,Low,1,2.05
19/07/2026 12:14,11275798624,ลูกกลิ้งกำจัดขน ม้วนกาว รีฟิล เก็บขนและฝุ่น ลูกกลิ้งทำความสะอาด ใส่ฝาครอบกันฝุ่นหลังการใช้งาน สินค้าคู่บ้านที่ดี,Sun*shop,0.06,0.6,https://shopee.co.th/product/47060990/11275798624,https://s.shopee.co.th/1VxhywBESI,10,70พัน+,10,70000,50K+,8,Budget,5,Normal,2,5.15
19/07/2026 12:14,46004446285,"FELIX สายชาร์จเร็ว 3-in-1 100W และที่ชาร์จ 120W (6A) หัวต่อ Type-C และ Micro USB ใช้งานได้กับ iP, Samsun, viv, OPO, XM",FELIX ,0.15,13.35,https://shopee.co.th/product/1669205659/46004446285,https://s.shopee.co.th/1LeHmdBrnH,89,47,89,47,<100,1,Budget,5,Excellent,5,3.4
19/07/2026 12:14,27723865417,2 FREE 1 ข้าวโอ๊ต อบบดหยาบ เกรดพรีเมี่ยม เวอรี่นาย 800 กรัม x 3 Verre9 Quick Rolled Oat ( Q-2400 ),Verre9 Official,0.1,18,https://shopee.co.th/product/79244843/27723865417,https://s.shopee.co.th/2VqFAm7QQW,180,6พัน+,180,6000,5K-9K,5,Low,4,Good,4,4.4
19/07/2026 12:14,23603398271,[ร้านบริษัท]KOTA COLOUR CREAM ครีมย้อมผมโคตะ สูตรใหม่เพิ่มการบำรุง 5 เท่า กลิ่นหอม  ไม่แสบหนังศีรษะ,KOTA COSMETICS ,0.32,46.4,https://shopee.co.th/product/301369963/23603398271,https://s.shopee.co.th/2LWoyT83lV,145,10พัน+,145,10000,10K-19K,6,Low,4,Excellent,5,5.15
19/07/2026 12:14,27508427626,[20ห่อ ] ทิชชู่KIM GB/T 20808 Air Cushion Soft Tissue 5 ชั้น 420 แผ่น ทิชชู่ยกแพ็คส่งฟรี,KIM Tissue,0.12,5.88,https://shopee.co.th/product/1333857623/27508427626,https://s.shopee.co.th/2BDOmA8h6U,49,200พัน+,49,200000,50K+,8,Budget,5,Good,4,5.85
19/07/2026 12:14,41918688395,Ibumpers เกาหลีซิลิโคนเหลวนุ่มเคสโทรศัพท์สําหรับ IPhone 11 12 13 14 15 16 Pro Max IP 7 8 Plus X XS XR Xs Max Anti-สกปรกกันกระแทกปกหลังไม่มีซับกํามะหยี่,ibumpers.th,0.52,60.32,https://shopee.co.th/product/955746786/41918688395,https://s.shopee.co.th/20tyZr9KRT,116,89,116,89,<100,1,Low,4,Excellent,5,3.15
19/07/2026 12:14,12110514096,พร้อมส่ง🔥โมนินุ่มนิ่ม สกุชชี่ (กระปุก 10-12 ชิ้น) Squishy บีบคลายความเครียด โมนิของเล่นบีบ,Delight ของแต่งบ้าน มินิมอล,0.06,7.14,https://shopee.co.th/product/399079019/12110514096,https://s.shopee.co.th/8V7SJnkaFk,119,227,119,227,100-499,2,Low,4,Normal,2,2.5
19/07/2026 12:14,24371486628,(ส่งจากกรุงเทพฯ)เสื้อคาร์ดิแกนลําลอง แขนยาว คอปก ติดกระดุม สีพื้น เข้ากับทุกการแต่งกาย สไตล์ใหม่ เสื้อแขนยาวผู้หญิงสไตล์,hannahrak,0.12,16.56,https://shopee.co.th/product/1207546043/24371486628,https://s.shopee.co.th/8Ko27UlDaj,138,10พัน+,138,10000,10K-19K,6,Low,4,Good,4,4.8
19/07/2026 12:14,23909943727,ลูกกลิ้งดักฝุ่น ดูดฝุ่น ลูกกลิ้งเก็บขน ลูกกลิ้งผ้า ที่เก็บขน ที่ดูดขน ลูกกลิ้งเก็บฝุ่น กำจัดขน แปรงขนสัตว์,Barley quality,0.07,0.84,https://shopee.co.th/product/88202616/23909943727,https://s.shopee.co.th/8AUbvBlqvi,12,30พัน+,12,30000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 12:14,43670014299,Essager USB 4.0 Type-C ถึง Type-C อะแดปเตอร์ข้อศอกประหยัดพื้นที่ 240W Fast Charging 8K @ 60Hz การส่งผ่านวิดีโอ,Essager Official Store,0.06,4.32,https://shopee.co.th/product/220655562/43670014299,https://s.shopee.co.th/80BBismUGh,72,4พัน+,72,4000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:14,29721676822,สกุชชี่หลากหลายลายสกุชชี่หลากหลายลายน่ารักและนุ่มนิ่มน่าบีบสุดๆ คุณภาพดี บีบแก้เครียดแก้เหงาหรือเป็นของขวัญให้คนอื่น,P&A Shop_Toy,0.15,13.35,https://shopee.co.th/product/798338081/29721676822,https://s.shopee.co.th/9AN971i2tw,89,72,89,72,<100,1,Budget,5,Excellent,5,3.4
19/07/2026 12:14,26153237895,อุปกรณ์บริหารมือ ลูกบอลนวดมือ ที่บีบมือ เครื่องบริหารมือ บริหารนิ้วมือ อุปกรณ์ฝึกความแข็งแกร่ง,Gym.th,0.09,5.31,https://shopee.co.th/product/491621733/26153237895,https://s.shopee.co.th/903iuiigEv,59,999,59,999,500-999,3,Budget,5,Normal,2,3.15
19/07/2026 12:14,19188495788,🐈ลูกกลิ้งเก็บฝุ่น 🐶ลูกกลิ้งกําจัดฝุ่น แบบยาว ด้ามจับสามารถปรับความยาวได้ ราคาส่ง. ลูกกลิ้งกําจัดฝุ่น ขนยาว และฝุ่น Handl,Goodthings.Home,0.12,6.84,https://shopee.co.th/product/991823687/19188495788,https://s.shopee.co.th/8pkIiPjJZu,57,60พัน+,57,60000,50K+,8,Budget,5,Good,4,5.85
19/07/2026 12:14,25063813752,"สายชาร์จ USB Type c to Type c สายชาร์ตสำหรับ ไอPad Pro, Air4 Air5 Mini6 ไอ15-17 15-17pro 15-17 pro max",WK Official Store,0.17,12.41,https://shopee.co.th/product/1067124419/25063813752,https://s.shopee.co.th/8fQsW6jwut,73,20พัน+,73,20000,20K-49K,7,Budget,5,Excellent,5,5.8
19/07/2026 12:14,22842261288,Woma' Balance ผลิตภัณฑ์เสริมอาหาร วูม่าบาลานซ์ โพรไบโอติก(ตะกร้าบริษัท)โปรดระวังของปลอมบริษัทไม่รับตัวแทนจำหน่าย,freshme_thailand,0.22,76.56,https://shopee.co.th/product/118129911/22842261288,https://s.shopee.co.th/9pcpuFfVY8,348,200พัน+,348,200000,50K+,8,Medium,3,Excellent,5,5.7
19/07/2026 12:14,56005533801,Kettlebell เคตเทิลเบลล์แบบนุ่ม วัสดุพีวีซี 4kg/6kg/8kg/10kg สีสันหลากหลาย เวทเทรนนิ่ง ใช้ได้ทุกระดับการออกกำลังกาย,Power-up,0.08,14.32,https://shopee.co.th/product/1334497860/56005533801,https://s.shopee.co.th/9fJPhwg8t7,179,3พัน+,179,3000,1K-4K,4,Low,4,Normal,2,3.3
19/07/2026 12:14,44355821559,ลูกกลิ้งเก็บขน ขนาด24cm ที่กลิ้ง+10 ม้วนกาว ลูกกลิ้งกระดาษกาว ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งทําความสะอาด,Lo Home.,0.06,3.24,https://shopee.co.th/product/401180785/44355821559,https://s.shopee.co.th/9UzzVdgmE6,54,1พัน+,54,1000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:14,15767916271,Essager 66W 6A สายชาร์จเร็วมาก USB Type C สายชาร์จข้อมูล สําหรับ Huawei OPPO,Essager Official Store,0.06,2.94,https://shopee.co.th/product/220655562/15767916271,https://s.shopee.co.th/9KgZJKhPZ5,49,20พัน+,49,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 12:14,23930866454,อินทรธนูเทศกิจ เจ้าหน้าที่ขนส่ง บ่าเทศกิจ บ่าขนส่ง,ไอรดาเครื่องหมาย,0.09,9.81,https://shopee.co.th/product/24772497/23930866454,https://s.shopee.co.th/AUsWhTcyCK,109,1พัน+,109,1000,1K-4K,4,Low,4,Normal,2,3.3
19/07/2026 12:14,26116599300,เคตเทิลเบล เคตเทิลเบลล์แบบนุ่ม เคตเทิลเบลตั้งได้ Kettlebell 4kg/6kg/8kg วัสดุพีวีซีนุ่ม ยกน้ำหนักเคตเทิลเบล ลูกตุ้ม,POWER GYM,0.09,13.68,https://shopee.co.th/product/1356418180/26116599300,https://s.shopee.co.th/AKZ6VAdbXJ,152,60พัน+,152,60000,50K+,8,Low,4,Normal,2,4.9
19/07/2026 12:14,25957410027,[ 6 ห่อ ] Botare CHEERFUL BLUE GB/T 20808 ทิชชู่แบบดึงแขวนได้ ดีลักซ์ คอมฟอร์ท กระดาษทิชชู่ หนา 4 ชั้น 1280 แผ่น,Botare OFFICIAL STORE,0.15,32.85,https://shopee.co.th/product/868401466/25957410027,https://s.shopee.co.th/AAFgIreEsI,219,100พัน+,219,100000,50K+,8,Low,4,Excellent,5,5.95
19/07/2026 12:14,28311388618,HENSAWA รุ่น OT626 อะแดปเตอร์ OTG USB 3.0 to Type-C / Type-C Micro IOS to USB 3.0 USB 2.0 Adapter Fast Data Transfer,HSW.studio,0.09,3.51,https://shopee.co.th/product/1282442186/28311388618,https://s.shopee.co.th/9zwG6YesDH,39,8พัน+,39,8000,5K-9K,5,Budget,5,Normal,2,3.95
19/07/2026 12:14,7074681035,ไคฟง บะหมี่ไข่ฮ่องกง แป้งพรีเมียมออสเตรเลีย เส้นเหนียวนุ่ม หอมไข่ ไม่ใส่สารกันบูด ทำสดใหม่ ครึ่งโลคุ้มมากแค่ 74 บาท,panupong phasuksathaporn,0.06,4.32,https://shopee.co.th/product/105490239/7074681035,https://s.shopee.co.th/5q6h8tujfU,72,10พัน+,72,10000,10K-19K,6,Budget,5,Normal,2,4.35
19/07/2026 12:14,26584023243,YTL ม้วนกาวลูกกลิ้งทำความสะอาด ลูกกลิ้งเก็บขน เศษฝุ่น เศษผม กระดาษม้วนผมเหนียว19/24CM-60ครั้ง ลูกกลิ้งเก็บฝุ่น,WETN_Cosmetics shop,0.06,0.24,https://shopee.co.th/product/149823108/26584023243,https://s.shopee.co.th/5fnGwavN0T,4,40พัน+,4,40000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 12:14,42106232690,พร้อมส่ง🔥ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งกำจัดขน กาวลูกกลิ้งทำความสะาด กำจัดขนสุนัขขนแมวออกจากเสื้อผ้,BaanLife,0.11,2.2,https://shopee.co.th/product/1550684223/42106232690,https://s.shopee.co.th/5VTqkHw0LS,20,2พัน+,20,2000,1K-4K,4,Budget,5,Good,4,4.25
19/07/2026 12:14,55758321270,สายชาร์จ สีพาสเทล ชาร์จไวPD 66W สายยาว 1/1.5 /2เมตร Type-C to L ชาร์จเร็วสำหรับ iPhone 8–14,Mega Ping ,0.12,5.64,https://shopee.co.th/product/1775088211/55758321270,https://s.shopee.co.th/5LAQXywdgR,47,5พัน+,47,5000,5K-9K,5,Budget,5,Good,4,4.65
19/07/2026 12:14,25575132694,Pet Record ลูกกลิ้งกำจัดขน เก็บขนและฝุ่น ลูกกลิ้งทำความสะอาด ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งเก็บผม ลูกกลิ้ง,PET RECORD-Lifestly Store,0.12,0.6,https://shopee.co.th/product/1225631791/25575132694,https://s.shopee.co.th/6VMNw7sCJg,5,6พัน+,5,6000,5K-9K,5,Budget,5,Good,4,4.65
19/07/2026 12:14,28106855918,UGREEN รุ่น 35999 USB HUB 6in1 HDMI 4K 60Hz USB3.2 x2 USB C 3.2 x2 พอร์ต PD 100W HDMI x1,Ugreen Thailand,0.09,89.1,https://shopee.co.th/product/361518092/28106855918,https://s.shopee.co.th/6L2xjospef,990,7พัน+,990,7000,5K-9K,5,Premium,2,Normal,2,3.2
19/07/2026 12:14,42174043704,สามารถฉีกม้วนขนแปรงขนสัตว์เลี้ยงซักผ้าขนสัตว์แปรงเก็บฝุ่น,misson store,0.07,1.75,https://shopee.co.th/product/1554173277/42174043704,https://s.shopee.co.th/6AjXXVtSze,25,4พัน+,25,4000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:14,16615224949,[รับประกัน 12 เดือน] Ugreen สายข้อมูล สายชาร์จเร็ว 1 เมตร Micro USB เป็น USB2.0 A,Ugreen Official Store,0.05,4.45,https://shopee.co.th/product/153078644/16615224949,https://s.shopee.co.th/60Q7LCu6Kd,89,30พัน+,89,30000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 12:14,3615392409,ถุงมือสั้นลายลูกไม้กุหลาบ  ถุงมือแฟชั่นของผู้หญิง,beautylife55,0.06,2.94,https://shopee.co.th/product/140261893/3615392409,https://s.shopee.co.th/7Ac4jLpexs,49,511,49,511,500-999,3,Budget,5,Normal,2,3.15
19/07/2026 12:14,20905332509,(เล่นฟรีเดือนแรก) ซิมเทพ true เล่นเน็ตไม่ลดสปีด ความเร็ว 30Mbps (พร้อมใช้ฟรี true wifi ทุกแพ็กเกจ),SIM NET Unlimited,0.17,28.05,https://shopee.co.th/product/11575485/20905332509,https://s.shopee.co.th/70IeX2qIIr,165,10พัน+,165,10000,10K-19K,6,Low,4,Excellent,5,5.15
19/07/2026 12:14,25095566710,ลูกกลิ้งทำความสะอาด(รุ่นใหม่) ที่กลิ้งเก็บขนและฝุ่น ลูกกลิ้งเก็บขน ลูกกลิ้งกำจัดขน ม้วนกาว รีฟิล ลูกกลิ้งกระดาษ ปัดฝุ่น,lumensquare,0.07,0.77,https://shopee.co.th/product/1125836692/25095566710,https://s.shopee.co.th/6pzEKjqvdq,11,3พัน+,11,3000,1K-4K,4,Budget,5,Normal,2,3.55
19/07/2026 12:14,29518008473,Essager High Current Usb-A/Type-C To Type-C Fast สายชาร์จชิป E-Marker แบบบูรณาการสําหรับ IP + Android,Essager Official Store,0.06,6.06,https://shopee.co.th/product/220655562/29518008473,https://s.shopee.co.th/6ffo8QrYyp,101,10พัน+,101,10000,10K-19K,6,Low,4,Normal,2,4.1
